-0.012666364186327808 1.0,-0.1098381730187537 0.7862220205686631,-0.20700998185117958 0.5918784029038112,-0.3527676950998184 0.31979733817301875,0.3274349667271628 0.11573653962492442,-0.4499395039322443 -0.09804143980641254,0.23026315789473692 -0.3992740471869328,-0.13898971566848145 -0.6519207501512401,-0.33333333333333326 -0.6324863883847549,-0.33333333333333326 -0.6324863883847549,-0.33333333333333326 -0.6324863883847549,-0.33333333333333326 -0.6324863883847549,-0.33333333333333326 -0.6324863883847549,-0.33333333333333326 -0.6324863883847549,-0.33333333333333326 -0.6324863883847549,-0.33333333333333326 -0.6324863883847549,-0.33333333333333326 -0.6324863883847549,-0.33333333333333326 -0.6324863883847549,-0.33333333333333326 -0.6324863883847549,-0.33333333333333326 -0.6324863883847549	0,1,0,0,0
-0.19423417619584485 1.0,-0.2495570945401837 0.7879288130133677,-0.2772185537123531 0.5942985988081817,-0.3141004992752457 0.4006683846029957,0.09160090191657261 0.23469962956997908,0.27601062973103546 0.09639233370913193,0.13770333387018832 -0.18022225801256236,0.20224673860525033 -0.37385247221774837,-0.138911257851506 -0.6320260911579964,-0.09280882589789026 -0.6320260911579964,-0.09280882589789026 -0.6320260911579964,-0.09280882589789026 -0.6320260911579964,-0.09280882589789026 -0.6320260911579964,-0.09280882589789026 -0.6320260911579964,-0.09280882589789026 -0.6320260911579964,-0.09280882589789026 -0.6320260911579964,-0.09280882589789026 -0.6320260911579964,-0.09280882589789026 -0.6320260911579964,-0.09280882589789026 -0.6320260911579964,-0.09280882589789026 -0.6320260911579964	0,1,0,0,0
-0.43216987290250747 1.0,-0.35506662058902594 0.7879660561379257,-0.2876012748147296 0.5662942057366662,-0.22977383557961842 0.3349844487962216,-0.18158430288369243 0.11331259839496213,0.3292247436931229 0.1325884114733325,0.23284567830127093 -0.2143762239373345,0.45451752870253037 -0.3493069154859272,0.531620781016012 -0.5613408593480015,0.2713973044580117 -0.7733748032100758,0.2713973044580117 -0.7733748032100758,0.2713973044580117 -0.7733748032100758,0.2713973044580117 -0.7733748032100758,0.2713973044580117 -0.7733748032100758,0.2713973044580117 -0.7733748032100758,0.2713973044580117 -0.7733748032100758,0.2713973044580117 -0.7733748032100758,0.2713973044580117 -0.7733748032100758,0.2713973044580117 -0.7733748032100758,0.2713973044580117 -0.7733748032100758	0,1,0,0,0
-0.2502151560447526 1.0,-0.30457036735063653 0.7608370702541106,-0.35892557865652047 0.5325451827693981,-0.4132807899624044 0.26076912623997833,0.2607238302305565 0.17380078815056405,-0.3915387054400508 -0.18494360646827,-0.22847307152239898 -0.45671966299768973,-0.14150473343298467 -0.6958825927435791,-0.06540743760474715 -0.7719798885718167,-0.06540743760474715 -0.7719798885718167,-0.06540743760474715 -0.7719798885718167,-0.06540743760474715 -0.7719798885718167,-0.06540743760474715 -0.7719798885718167,-0.06540743760474715 -0.7719798885718167,-0.06540743760474715 -0.7719798885718167,-0.06540743760474715 -0.7719798885718167,-0.06540743760474715 -0.7719798885718167,-0.06540743760474715 -0.7719798885718167,-0.06540743760474715 -0.7719798885718167,-0.06540743760474715 -0.7719798885718167	0,1,0,0,0
0.3355919442875965 -0.5983436853002071,-0.023188405797101446 -0.6116318464144551,-0.38196875588179935 -0.5584792019574628,0.08311688311688312 0.4514210427253905,-0.06305288913984566 0.7836250705815923,-0.6477319781667608 0.8633540372670807,-0.6477319781667608 0.8633540372670807,-0.6477319781667608 0.8633540372670807,-0.6477319781667608 0.8633540372670807,-0.6477319781667608 0.8633540372670807,-0.6477319781667608 0.8633540372670807,-0.6477319781667608 0.8633540372670807,-0.6477319781667608 0.8633540372670807,-0.6477319781667608 0.8633540372670807,-0.6477319781667608 0.8633540372670807,-0.6477319781667608 0.8633540372670807,-0.6477319781667608 0.8633540372670807,-0.6477319781667608 0.8633540372670807,-0.6477319781667608 0.8633540372670807,-0.6477319781667608 0.8633540372670807	0,0,1,0,0
0.14976674588504532 -0.7373470645189686,0.33328932312296455 -0.43147610245576984,-0.1683390546606813 -0.08890062494498732,0.30881964615790863 0.33931872194349083,0.12529706891998943 0.7063638764193293,-0.5231493706539918 0.9632954845524162,-0.7311416248569669 1.0,-0.7311416248569669 1.0,-0.7311416248569669 1.0,-0.7311416248569669 1.0,-0.7311416248569669 1.0,-0.7311416248569669 1.0,-0.7311416248569669 1.0,-0.7311416248569669 1.0,-0.7311416248569669 1.0,-0.7311416248569669 1.0,-0.7311416248569669 1.0,-0.7311416248569669 1.0,-0.7311416248569669 1.0,-0.7311416248569669 1.0	0,0,1,0,0
3.193576349286526E-4 -0.6886719284638897,-0.36101099502714534 -0.7127606186413613,-0.3248779597609379 -0.05032163876089231,0.9759113098225284 -0.2309868150919293,-0.023769332542542945 0.7446051370956704,-0.6982526575117477 0.9373146585154433,-0.6982526575117477 0.9373146585154433,-0.6982526575117477 0.9373146585154433,-0.6982526575117477 0.9373146585154433,-0.6982526575117477 0.9373146585154433,-0.6982526575117477 0.9373146585154433,-0.6982526575117477 0.9373146585154433,-0.6982526575117477 0.9373146585154433,-0.6982526575117477 0.9373146585154433,-0.6982526575117477 0.9373146585154433,-0.6982526575117477 0.9373146585154433,-0.6982526575117477 0.9373146585154433,-0.6982526575117477 0.9373146585154433,-0.6982526575117477 0.9373146585154433,-0.6982526575117477 0.9373146585154433	0,0,1,0,0
0.12842356348766878 -0.592579971887379,-0.21378370319887546 -0.5136090641904842,0.7996762789112748 -0.3819908846956595,-0.45069642628955997 0.2761000127784641,-0.6876091493802444 0.552498189717596,-0.648123695531797 0.9868381820505175,-0.6349618775823146 1.0,-0.6349618775823146 1.0,-0.6349618775823146 1.0,-0.6349618775823146 1.0,-0.6349618775823146 1.0,-0.6349618775823146 1.0,-0.6349618775823146 1.0,-0.6349618775823146 1.0,-0.6349618775823146 1.0,-0.6349618775823146 1.0,-0.6349618775823146 1.0,-0.6349618775823146 1.0,-0.6349618775823146 1.0,-0.6349618775823146 1.0	0,0,1,0,0
0.06226807184206621 -0.49788481519964367,-0.3128246994211073 -0.44430013359061893,0.8124536143684132 -0.35052694077482555,-0.8218791747068428 0.21211221611993475,-0.701313641086537 0.8149398842214636,-0.5807481074662313 0.9221092474395132,-0.5807481074662313 0.9221092474395132,-0.5807481074662313 0.9221092474395132,-0.5807481074662313 0.9221092474395132,-0.5807481074662313 0.9221092474395132,-0.5807481074662313 0.9221092474395132,-0.5807481074662313 0.9221092474395132,-0.5807481074662313 0.9221092474395132,-0.5807481074662313 0.9221092474395132,-0.5807481074662313 0.9221092474395132,-0.5807481074662313 0.9221092474395132,-0.5807481074662313 0.9221092474395132,-0.5807481074662313 0.9221092474395132,-0.5807481074662313 0.9221092474395132,-0.5807481074662313 0.9221092474395132	0,0,1,0,0
0.31349267540478015 -0.7745566692367001,-0.038601901824723846 -0.76047288614752,-0.3625289128758675 -0.6196350552557184,-0.29210999742996674 0.05638653302492931,-0.5597018761243897 0.295810845540992,-0.5174505268568492 0.7605756874839373,-0.32027756360832704 1.0,-0.32027756360832704 1.0,-0.32027756360832704 1.0,-0.32027756360832704 1.0,-0.32027756360832704 1.0,-0.32027756360832704 1.0,-0.32027756360832704 1.0,-0.32027756360832704 1.0,-0.32027756360832704 1.0,-0.32027756360832704 1.0,-0.32027756360832704 1.0,-0.32027756360832704 1.0,-0.32027756360832704 1.0,-0.32027756360832704 1.0	0,0,1,0,0
0.245524668898268 -0.660020375491195,0.5494105661475767 -0.5866686071896378,0.11977878038131265 -0.05224858099257754,-0.22602241304031453 0.13637025178285547,-0.5613447824188621 0.28307378838597,-0.8233153834958524 0.46121379711832344,-0.833794207538932 0.8384514626691895,-0.833794207538932 0.8384514626691895,-0.833794207538932 0.8384514626691895,-0.833794207538932 0.8384514626691895,-0.833794207538932 0.8384514626691895,-0.833794207538932 0.8384514626691895,-0.833794207538932 0.8384514626691895,-0.833794207538932 0.8384514626691895,-0.833794207538932 0.8384514626691895,-0.833794207538932 0.8384514626691895,-0.833794207538932 0.8384514626691895,-0.833794207538932 0.8384514626691895,-0.833794207538932 0.8384514626691895,-0.833794207538932 0.8384514626691895	0,0,1,0,0
0.23286276162382344 -0.5202275600505688,-0.0828768085405255 -0.5436156763590392,-0.11795898300323092 0.02939317319848296,0.11592218008147198 0.4503792667509482,-0.11795898300323092 0.7193426042983565,-0.7845202977946342 0.754424778761062,-0.690967832560753 0.9649178255372945,-0.690967832560753 0.9649178255372945,-0.690967832560753 0.9649178255372945,-0.690967832560753 0.9649178255372945,-0.690967832560753 0.9649178255372945,-0.690967832560753 0.9649178255372945,-0.690967832560753 0.9649178255372945,-0.690967832560753 0.9649178255372945,-0.690967832560753 0.9649178255372945,-0.690967832560753 0.9649178255372945,-0.690967832560753 0.9649178255372945,-0.690967832560753 0.9649178255372945,-0.690967832560753 0.9649178255372945,-0.690967832560753 0.9649178255372945	0,0,1,0,0
0.12745152201535806 -0.7871388321087234,0.3889840340312688 -0.5256063200928126,-0.4973205900226509 -0.3657808960830894,-0.5699685100270705 0.09916579194519637,-0.7443235180376777 0.43334622396552674,-0.30843599801115984 1.0,-0.30843599801115984 1.0,-0.30843599801115984 1.0,-0.30843599801115984 1.0,-0.30843599801115984 1.0,-0.30843599801115984 1.0,-0.30843599801115984 1.0,-0.30843599801115984 1.0,-0.30843599801115984 1.0,-0.30843599801115984 1.0,-0.30843599801115984 1.0,-0.30843599801115984 1.0,-0.30843599801115984 1.0,-0.30843599801115984 1.0,-0.30843599801115984 1.0	0,0,1,0,0
0.23555972979807097 -0.6900624932268902,0.12213271682982332 -0.3838095582126214,0.00870570386157566 -0.07755662319835276,0.40570024925044246 0.274067117003215,-0.4563450493082397 0.4101795325651122,-0.5470866596828379 0.7391178701730304,-0.38828884152729115 1.0,-0.38828884152729115 1.0,-0.38828884152729115 1.0,-0.38828884152729115 1.0,-0.38828884152729115 1.0,-0.38828884152729115 1.0,-0.38828884152729115 1.0,-0.38828884152729115 1.0,-0.38828884152729115 1.0,-0.38828884152729115 1.0,-0.38828884152729115 1.0,-0.38828884152729115 1.0,-0.38828884152729115 1.0,-0.38828884152729115 1.0	0,0,1,0,0
0.4137435550671963 -0.4708393204293804,0.09618798072859432 -0.4219846166849801,-0.22136759361000768 -0.39755726481278,-0.5389231679486096 -0.29984785732397934,-0.5267094920125096 0.40854534696982514,-0.29464964922660813 0.7993829769250276,-0.29464964922660813 0.7993829769250276,-0.29464964922660813 0.7993829769250276,-0.29464964922660813 0.7993829769250276,-0.29464964922660813 0.7993829769250276,-0.29464964922660813 0.7993829769250276,-0.29464964922660813 0.7993829769250276,-0.29464964922660813 0.7993829769250276,-0.29464964922660813 0.7993829769250276,-0.29464964922660813 0.7993829769250276,-0.29464964922660813 0.7993829769250276,-0.29464964922660813 0.7993829769250276,-0.29464964922660813 0.7993829769250276,-0.29464964922660813 0.7993829769250276,-0.29464964922660813 0.7993829769250276	0,0,1,0,0
0.2250514681980714 -0.5170657709394301,0.4833676454653809 -0.3663813342001661,0.7632101708382996 -0.25874959367212047,-0.4099758009173979 0.11796149817603925,-0.1624227977028929 0.6130675046050492,-0.6575288041319028 0.6884097229746812,-0.7866868927655576 0.6776465489218766,-0.7866868927655576 0.6776465489218766,-0.7866868927655576 0.6776465489218766,-0.7866868927655576 0.6776465489218766,-0.7866868927655576 0.6776465489218766,-0.7866868927655576 0.6776465489218766,-0.7866868927655576 0.6776465489218766,-0.7866868927655576 0.6776465489218766,-0.7866868927655576 0.6776465489218766,-0.7866868927655576 0.6776465489218766,-0.7866868927655576 0.6776465489218766,-0.7866868927655576 0.6776465489218766,-0.7866868927655576 0.6776465489218766,-0.7866868927655576 0.6776465489218766	0,0,1,0,0
0.36831053515718754 -0.7780177585793138,0.009839212862971063 -0.7493400527957764,-0.04751619870410358 -0.19012479001679872,0.21058315334773228 0.283057355411567,0.0671946244300457 0.6128509719222462,-0.27693784497240215 0.8709503239740821,-0.9078473722102232 0.9283057355411567,-0.9078473722102232 0.9283057355411567,-0.9078473722102232 0.9283057355411567,-0.9078473722102232 0.9283057355411567,-0.9078473722102232 0.9283057355411567,-0.9078473722102232 0.9283057355411567,-0.9078473722102232 0.9283057355411567,-0.9078473722102232 0.9283057355411567,-0.9078473722102232 0.9283057355411567,-0.9078473722102232 0.9283057355411567,-0.9078473722102232 0.9283057355411567,-0.9078473722102232 0.9283057355411567,-0.9078473722102232 0.9283057355411567,-0.9078473722102232 0.9283057355411567	0,0,1,0,0
-0.059814658803706906 -0.5353833192923336,0.11078348778433016 -0.3192923336141534,-0.18491996630160076 0.01053074978938498,0.05391743892165114 0.2948609941027801,0.29275484414490305 0.5223251895534962,0.14490311710193757 0.8407750631844987,-0.2645324347093514 1.0,-0.2645324347093514 1.0,-0.2645324347093514 1.0,-0.2645324347093514 1.0,-0.2645324347093514 1.0,-0.2645324347093514 1.0,-0.2645324347093514 1.0,-0.2645324347093514 1.0,-0.2645324347093514 1.0,-0.2645324347093514 1.0,-0.2645324347093514 1.0,-0.2645324347093514 1.0,-0.2645324347093514 1.0,-0.2645324347093514 1.0	0,0,1,0,0
0.30820862676056343 -0.8883142605633806,0.10640404929577468 -0.6144366197183101,-0.2395466549295775 -0.4847051056338031,-0.03774207746478872 0.07746478873239421,0.12081866197183103 0.4666593309859154,-0.05215669014084506 0.7837808098591549,-0.5422535211267606 0.9855853873239436,-0.7296434859154931 0.9711707746478874,-0.7296434859154931 0.9711707746478874,-0.7296434859154931 0.9711707746478874,-0.7296434859154931 0.9711707746478874,-0.7296434859154931 0.9711707746478874,-0.7296434859154931 0.9711707746478874,-0.7296434859154931 0.9711707746478874,-0.7296434859154931 0.9711707746478874,-0.7296434859154931 0.9711707746478874,-0.7296434859154931 0.9711707746478874,-0.7296434859154931 0.9711707746478874,-0.7296434859154931 0.9711707746478874,-0.7296434859154931 0.9711707746478874	0,0,1,0,0
0.19918914154768194 -0.8790763264586641,-0.12162876784769973 -0.7415829367177863,-0.3049532875022036 -0.39021094071332063,-0.045243551324989806 0.12920853164110688,0.21446618485222393 0.5264116575591985,0.10752688172043004 0.8777836535636642,-0.3507844174158295 1.0,-0.3507844174158295 1.0,-0.3507844174158295 1.0,-0.3507844174158295 1.0,-0.3507844174158295 1.0,-0.3507844174158295 1.0,-0.3507844174158295 1.0,-0.3507844174158295 1.0,-0.3507844174158295 1.0,-0.3507844174158295 1.0,-0.3507844174158295 1.0,-0.3507844174158295 1.0,-0.3507844174158295 1.0,-0.3507844174158295 1.0	0,0,1,0,0
0.15983496277693068 -0.6127006906449007,0.09032200197327117 -0.27903847878733506,-0.2155350255628307 -0.0426944120548927,0.07641940981253928 0.4021885370885282,0.1737375549376626 0.7497533411068258,-0.3823661314916135 1.0,-0.6465153825455197 0.9443896313570724,-0.6465153825455197 0.9443896313570724,-0.6465153825455197 0.9443896313570724,-0.6465153825455197 0.9443896313570724,-0.6465153825455197 0.9443896313570724,-0.6465153825455197 0.9443896313570724,-0.6465153825455197 0.9443896313570724,-0.6465153825455197 0.9443896313570724,-0.6465153825455197 0.9443896313570724,-0.6465153825455197 0.9443896313570724,-0.6465153825455197 0.9443896313570724,-0.6465153825455197 0.9443896313570724,-0.6465153825455197 0.9443896313570724,-0.6465153825455197 0.9443896313570724	0,0,1,0,0
0.1352454412700789 -0.5637098887932003,0.0176732691803646 -0.28153667577788594,-0.1704422061631783 -0.034635114389485896,-0.029355599655521123 0.32983861908862844,0.1705170928969932 0.6472834837308571,-0.6407308945220355 0.7413412214026285,-0.46437263638746407 1.0,-0.46437263638746407 1.0,-0.46437263638746407 1.0,-0.46437263638746407 1.0,-0.46437263638746407 1.0,-0.46437263638746407 1.0,-0.46437263638746407 1.0,-0.46437263638746407 1.0,-0.46437263638746407 1.0,-0.46437263638746407 1.0,-0.46437263638746407 1.0,-0.46437263638746407 1.0,-0.46437263638746407 1.0,-0.46437263638746407 1.0	0,0,1,0,0
0.12005755088990713 -0.7807204518810614,0.37264201214963216 -0.5912821059362677,0.7388894809762334 -0.8564957902589789,-0.29670681018863915 0.0654374933390174,0.15794522007886588 0.46957263135457744,0.14531599701587963 0.7853032079292337,-0.4229990408185017 1.0,-0.4229990408185017 1.0,-0.4229990408185017 1.0,-0.4229990408185017 1.0,-0.4229990408185017 1.0,-0.4229990408185017 1.0,-0.4229990408185017 1.0,-0.4229990408185017 1.0,-0.4229990408185017 1.0,-0.4229990408185017 1.0,-0.4229990408185017 1.0,-0.4229990408185017 1.0,-0.4229990408185017 1.0,-0.4229990408185017 1.0	0,0,1,0,0
0.2663410969196093 -0.6535311795642375,-0.0649887302779865 -0.6535311795642375,0.917167543200601 -0.689030803906837,-0.36081893313298274 0.11562734785875282,-0.5619834710743802 0.37595792637114955,-0.183320811419985 0.9321187077385424,-0.5856498873027799 0.9557851239669422,-0.5856498873027799 0.9557851239669422,-0.5856498873027799 0.9557851239669422,-0.5856498873027799 0.9557851239669422,-0.5856498873027799 0.9557851239669422,-0.5856498873027799 0.9557851239669422,-0.5856498873027799 0.9557851239669422,-0.5856498873027799 0.9557851239669422,-0.5856498873027799 0.9557851239669422,-0.5856498873027799 0.9557851239669422,-0.5856498873027799 0.9557851239669422,-0.5856498873027799 0.9557851239669422,-0.5856498873027799 0.9557851239669422,-0.5856498873027799 0.9557851239669422	0,0,1,0,0
0.705273719194833 -0.9065027904935098,0.4514955791057879 -0.9866432557847871,0.13093371794067848 -1.0,-0.1629146547940052 -0.8530758136326582,0.35799836959929765 0.21546372358437335,-0.4033360506678373 0.055182793001818616,-0.1362011663635794 0.642879538471186,-0.9108923308459272 0.36238790995171516,-0.9108923308459272 0.4692418636734183,-0.9108923308459272 0.4692418636734183,-0.9108923308459272 0.4692418636734183,-0.9108923308459272 0.4692418636734183,-0.9108923308459272 0.4692418636734183,-0.9108923308459272 0.4692418636734183,-0.9108923308459272 0.4692418636734183,-0.9108923308459272 0.4692418636734183,-0.9108923308459272 0.4692418636734183,-0.9108923308459272 0.4692418636734183,-0.9108923308459272 0.4692418636734183,-0.9108923308459272 0.4692418636734183	0,0,0,1,0
0.8690401701914653 -0.8536478538355651,0.5427981479164059 -0.8981354023276187,0.2165561256413464 -0.8388186710048806,0.17206857714929286 -0.17150544362407716,0.08309348016518572 0.16956576148166683,-0.3617820047553499 0.18439494431235134,-0.6731948441997249 0.31785758978851203,-0.8956325866599927 0.5551245150794644,-0.791828306845201 0.9555124515079464,-0.791828306845201 0.9555124515079464,-0.791828306845201 0.9555124515079464,-0.791828306845201 0.9555124515079464,-0.791828306845201 0.9555124515079464,-0.791828306845201 0.9555124515079464,-0.791828306845201 0.9555124515079464,-0.791828306845201 0.9555124515079464,-0.791828306845201 0.9555124515079464,-0.791828306845201 0.9555124515079464,-0.791828306845201 0.9555124515079464,-0.791828306845201 0.9555124515079464	0,0,0,1,0
0.8553579525416896 -0.5727744470754194,0.5953952340168269 -0.7807446218953096,0.25744369993450533 -0.8847297093052546,0.5174064184593681 0.3890876114665726,-0.2364854652627338 0.20711370849916874,-0.5354425915663259 0.3760894755403295,-0.7434127663862161 0.6360521940651922,-0.9383848052798631 0.9480074562950275,-0.9643810771323494 1.0,-0.9643810771323494 1.0,-0.9643810771323494 1.0,-0.9643810771323494 1.0,-0.9643810771323494 1.0,-0.9643810771323494 1.0,-0.9643810771323494 1.0,-0.9643810771323494 1.0,-0.9643810771323494 1.0,-0.9643810771323494 1.0,-0.9643810771323494 1.0,-0.9643810771323494 1.0	0,0,0,1,0
0.8808455787574118 -0.8979118329466357,0.6312967259602991 -0.988656870327404,0.3477184841453983 -1.0,0.08682650167568963 -0.8638824439288476,0.03011085331270948 -0.2853828306264501,-0.01526166537767464 0.07759731889662287,0.1548852797112658 0.519979376127868,0.03011085331270948 0.7581850992523846,-0.5030162412993039 0.6220675431812324,-0.5030162412993039 0.6220675431812324,-0.5030162412993039 0.6220675431812324,-0.5030162412993039 0.6220675431812324,-0.5030162412993039 0.6220675431812324,-0.5030162412993039 0.6220675431812324,-0.5030162412993039 0.6220675431812324,-0.5030162412993039 0.6220675431812324,-0.5030162412993039 0.6220675431812324,-0.5030162412993039 0.6220675431812324,-0.5030162412993039 0.6220675431812324,-0.5030162412993039 0.6220675431812324	0,0,0,1,0
0.5742029454604305 -0.751416086745428,0.3877650105195015 -0.9067810325295356,0.1702540864217511 -1.0,-0.0058261854669040295 -0.30603657549765334,0.11846577116038194 0.09791228354102606,0.23240006473539407 0.39828451205696713,0.1702540864217511 0.6365107622592653,-0.11976047904191617 0.7815180449910989,-0.3994173814533096 0.7504450558342773,-0.3994173814533096 0.7504450558342773,-0.3994173814533096 0.7504450558342773,-0.3994173814533096 0.7504450558342773,-0.3994173814533096 0.7504450558342773,-0.3994173814533096 0.7504450558342773,-0.3994173814533096 0.7504450558342773,-0.3994173814533096 0.7504450558342773,-0.3994173814533096 0.7504450558342773,-0.3994173814533096 0.7504450558342773,-0.3994173814533096 0.7504450558342773,-0.3994173814533096 0.7504450558342773	0,0,0,1,0
0.7788014144798066 -0.7253861902103108,0.5781220919411876 -0.8732551647124511,0.3457565605806813 -0.9788758607854086,0.07114275079099211 -0.9683137911781128,0.07114275079099211 0.024520751907686586,0.19788758607854098 0.37306904894844595,0.12395309882747081 0.6159966499162479,-0.14009864135492264 0.7638656244183882,-0.47808486878838624 0.7533035548110925,-0.47808486878838624 0.7533035548110925,-0.47808486878838624 0.7533035548110925,-0.47808486878838624 0.7533035548110925,-0.47808486878838624 0.7533035548110925,-0.47808486878838624 0.7533035548110925,-0.47808486878838624 0.7533035548110925,-0.47808486878838624 0.7533035548110925,-0.47808486878838624 0.7533035548110925,-0.47808486878838624 0.7533035548110925,-0.47808486878838624 0.7533035548110925,-0.47808486878838624 0.7533035548110925	0,0,0,1,0
0.9904010611190618 -0.40943837481238443,0.9040106111906174 -0.6302139690739642,0.6736360780480994 -0.812593807811791,0.21288701176306324 -0.40943837481238443,0.241683828405878 0.31048204125798456,0.1840901951202485 0.5984502076861322,-0.516632343188244 -0.03507975845579254,-0.3534503822122937 0.8000279241858355,-0.5454291598310588 0.7136374742573912,-0.5454291598310588 0.7136374742573912,-0.5454291598310588 0.7136374742573912,-0.5454291598310588 0.7136374742573912,-0.5454291598310588 0.7136374742573912,-0.5454291598310588 0.7136374742573912,-0.5454291598310588 0.7136374742573912,-0.5454291598310588 0.7136374742573912,-0.5454291598310588 0.7136374742573912,-0.5454291598310588 0.7136374742573912,-0.5454291598310588 0.7136374742573912,-0.5454291598310588 0.7136374742573912	0,0,0,1,0
0.5133622545285956 -0.9102559856939431,0.30695102162466475 -1.0,0.06464218299831118 -0.9012815842633374,-0.10587144418319692 -0.6320495413451668,-0.19561545848925382 -0.38076630128820743,-0.18664105705864814 -0.04871344835579694,-0.3302314799483392 0.13974898168692254,0.3159254230552705 0.6423154618008411,0.1184885915819453 0.8307778918435607,-0.11484584561380261 0.8577010961353777,-0.11484584561380261 0.8577010961353777,-0.11484584561380261 0.8577010961353777,-0.11484584561380261 0.8577010961353777,-0.11484584561380261 0.8577010961353777,-0.11484584561380261 0.8577010961353777,-0.11484584561380261 0.8577010961353777,-0.11484584561380261 0.8577010961353777,-0.11484584561380261 0.8577010961353777,-0.11484584561380261 0.8577010961353777,-0.11484584561380261 0.8577010961353777	0,0,0,1,0
0.9429934582657026 -0.8252422409128917,0.7579558309969997 -0.948600659092027,0.5317987310019183 -1.0,0.2953617628252423 -0.9691603954552162,0.08976439919335012 -0.6607643500073779,0.01780532192218786 -0.19817028183562055,-0.0027544144410013584 0.12050563179381231,-0.20835177807289354 0.2233043136097584,-0.5167478235207318 0.2027445772465692,-0.3317101962520288 0.7270178545078942,-0.5578672962471102 0.6961782499631104,-0.5578672962471102 0.6961782499631104,-0.5578672962471102 0.6961782499631104,-0.5578672962471102 0.6961782499631104,-0.5578672962471102 0.6961782499631104,-0.5578672962471102 0.6961782499631104,-0.5578672962471102 0.6961782499631104,-0.5578672962471102 0.6961782499631104,-0.5578672962471102 0.6961782499631104,-0.5578672962471102 0.6961782499631104	0,0,0,1,0
0.7965082093265188 -0.8735356642091456,0.5857343163417614 -0.9683839160522864,0.35388303405852833 -0.9894613053507622,0.11149305712605741 -0.7997648016644805,0.01664480528291661 -0.3887557103442037,0.027183499932154475 -0.03044009227011625,0.037722194581392345 0.26464335790854404,0.09041566782758167 0.5597268080872043,-0.4786738432312631 0.422723777647112,-0.4575964539327874 0.7599620064227237,-0.3732868967388845 0.8653489529151024,-0.3732868967388845 0.8653489529151024,-0.3732868967388845 0.8653489529151024,-0.3732868967388845 0.8653489529151024,-0.3732868967388845 0.8653489529151024,-0.3732868967388845 0.8653489529151024,-0.3732868967388845 0.8653489529151024,-0.3732868967388845 0.8653489529151024,-0.3732868967388845 0.8653489529151024,-0.3732868967388845 0.8653489529151024	0,0,0,1,0
1.0 -0.6263461751970689,0.750194293327412 -0.7387587431997336,0.4754080159875652 -0.7137781725324747,0.1756411679804596 -0.6513267458643277,-0.0741645386921284 -0.5264238925280337,0.4504274453203064 0.5977017874986122,-0.3614411013656046 0.2354835128233597,-0.6112468080381926 0.3478960808260243,-0.686188520039969 0.5352503608304653,-0.686188520039969 0.5352503608304653,-0.686188520039969 0.5352503608304653,-0.686188520039969 0.5352503608304653,-0.686188520039969 0.5352503608304653,-0.686188520039969 0.5352503608304653,-0.686188520039969 0.5352503608304653,-0.686188520039969 0.5352503608304653,-0.686188520039969 0.5352503608304653,-0.686188520039969 0.5352503608304653,-0.686188520039969 0.5352503608304653,-0.686188520039969 0.5352503608304653	0,0,0,1,0
0.7153327469950161 -0.9159023327888763,0.48406416216442605 -0.9894877915986096,0.23177116053105504 -0.8948779159860955,0.1371612849185409 -0.4849017883318675,0.11613686811575998 -0.18004774469154416,0.22125895212966457 0.18787954935712192,-0.2833270511370775 0.13531850735016962,0.07408803451019813 0.6504167190183021,-0.6302299283829627 0.47170917619466435,-0.5251078443690581 0.6504167190183021,-0.5251078443690581 0.6504167190183021,-0.5251078443690581 0.6504167190183021,-0.5251078443690581 0.6504167190183021,-0.5251078443690581 0.6504167190183021,-0.5251078443690581 0.6504167190183021,-0.5251078443690581 0.6504167190183021,-0.5251078443690581 0.6504167190183021,-0.5251078443690581 0.6504167190183021,-0.5251078443690581 0.6504167190183021,-0.5251078443690581 0.6504167190183021	0,0,0,1,0
0.4711796827598163 -0.9271907774984831,0.27355465025569914 -1.0,0.07592961775158197 -0.7919736499956661,-0.01768223975036826 -0.5423420299904655,-0.04888619225101834 -0.2615064574846148,-0.02808355725058495 -0.011874837479414195,0.023923030250498512 0.2585594175262198,0.36716650775764936 0.5497963075322873,-0.42333362225881926 0.5081910375314205,-0.3609257172575191 0.622605530033804,-0.3609257172575191 0.622605530033804,-0.3609257172575191 0.622605530033804,-0.3609257172575191 0.622605530033804,-0.3609257172575191 0.622605530033804,-0.3609257172575191 0.622605530033804,-0.3609257172575191 0.622605530033804,-0.3609257172575191 0.622605530033804,-0.3609257172575191 0.622605530033804,-0.3609257172575191 0.622605530033804,-0.3609257172575191 0.622605530033804	0,0,0,1,0
0.8388618203079321 -0.8567530695770805,0.6287663223543168 -0.9522510231923602,0.40912102903917363 -1.0,0.19902553108555837 -0.5893587994542975,0.1894757357240304 -0.16916780354706693,0.19902553108555837 0.14597544338335597,0.24677450789319821 0.3942701227830831,0.09397778210875074 0.5852660300136424,-0.6795556421750145 0.21282401091405176,-0.45036055349834336 0.6425648021828102,-0.45036055349834336 0.6425648021828102,-0.45036055349834336 0.6425648021828102,-0.45036055349834336 0.6425648021828102,-0.45036055349834336 0.6425648021828102,-0.45036055349834336 0.6425648021828102,-0.45036055349834336 0.6425648021828102,-0.45036055349834336 0.6425648021828102,-0.45036055349834336 0.6425648021828102,-0.45036055349834336 0.6425648021828102,-0.45036055349834336 0.6425648021828102	0,0,0,1,0
